ID,Text,Translation
5724,"Constant supply of fresh nutrients is vital to the survival of the Colony. The Colonists can go on for some time before they suffer more adverse effects from the lack of food, but if you don't feed them soon, they will die.

<hint> Colonists with the Starving status effect have no access to Food. Deliver Food from Earth or produce it by farming to supply the starving.","讓殖民地存活下去的必要之一便是持續供給新鮮的營養食物。即使缺乏食物，在因為挨餓而受到副作用之前，殖民者仍可持續生存一段時間，但若不趕快解決這狀況，他們最終仍會死亡。

<hint> 殖民者們因無法取得食物而處於飢餓狀態。從地球運送食物或是自己耕種食物以解決此狀況。"
5715,Troubling.,
7088,"The day claimed our last living Founder, spelling the end of an era for us all.",就在今天，我們最後一位存活的創始者，為我們劃下了一個時代終結的句點。
5726,"<ColonistName(colonist)> had a dream – to see humanity united, conquering the stars. And <ColonistName(colonist)> allowed nothing to stand in the path of this dream. No hardship, no loss, not even personal safety. What more can anyone be asked to do?

We had known many women and men of character, of strength and virtue. Any one of them might have stepped into <ColonistName(colonist)>'s place and we would be none the wiser. But we know why <ColonistName(colonist)> chose this path. When a heart as big and strong beats in one's chest it gives no other option but to follow its call.

When <ColonistName(colonist)> fell, it left a void. Do not let it take over your hearts, friends. Do not mourn the icon of good that we have lost, rather rise up and become the icon yourself. Let this death be not a blow against the will of humanity to grow, learn and conquer new frontiers.

<hint>The Founder <ColonistName(colonist)> died. Cause: <reason>.","<ColonistName(colonist)>有個夢想 – 希望看到人類團結並征服這個星宇。而<ColonistName(colonist)>前往這夢想的路上不畏任何困難。沒有苦難，沒有損失，人們安居樂業。夫復何求？

我們認識具有各式各樣操守、氣度及美德的人們。我們無法如同他們般睿智，而他們之中的任何人都會與<ColonistName(colonist)>做一樣的決定。但我們知道<ColonistName(colonist)>為何選了這條道路。當內心深處有個聲響不斷敲打，不斷催促著的時候，我們唯有追隨著這個聲音勇往向前。

<ColonistName(colonist)>的逝去，讓我們內心多了個空缺。但朋友，別讓這空缺佔據我們的心靈。不要因我們失去的這位偉人而成天悼念，我們應該振作起來並成為像他一樣偉大的人。別讓他的逝去反變為對這個社會成長茁壯的打擊。

<hint>創始者 <ColonistName(colonist)> 過世。 原因: <reason>."
5728,Do Not Go Gentle Into That Good Night,不要溫順地步入那良夜
7089,Today was a tough one. We lost one of our Founders.,真不是好過的一天。我們失去了一位創始者。
5729,"We will all have our own special memories of the mark <ColonistName(colonist)> left in our hearts and in our lives. I am certain that <ColonistName(colonist)> would have wanted us all to be here today filled not with grief but with strength, vision and hope for the future. This is what <ColonistName(colonist)> lived for and doing otherwise would make this cause pointless.

We are all here today not only because <ColonistName(colonist)> laid down the foundations of our Colony. We were all personally touched and inspired by their strong character, personality and presence. We were all very lucky to have had <ColonistName(colonist)> beside us in both good and bad moments and, as much as will be missing our comrade, their memory will live on as long as we remain united.

<hint>The Founder <ColonistName(colonist)> passed away due to old age.","<ColonistName(colonist)>的離去必定都在我們各自的生命裡留下了專屬回憶，我相信<ColonistName(colonist)>一定會希望今天在場的大家都能夠對未來充滿著勇氣、信心及遠見，而非哀傷。這正是<ColonistName(colonist)>活著時一直戮力所求的，而我們不該讓他的努力泡湯。

今天我們不單是因為<ColonistName(colonist)>為殖民奠定的基礎而站在這裡。我們也都因為他們堅韌的性格、態度而有所啟發。我們非常的幸運，不論是好或壞的時刻都有<ColonistName(colonist)>一路陪伴，儘管我們會想念他，但只要我們團結一致，他的精神將與我們長存。

<hint>創始者<ColonistName(colonist)>因年老而過世。"
5727,"Rest in peace, friend.",安息吧，朋友。
7090,Nobody Knows The Trouble I've Seen...,
7092,It's a rough life here on Mars. You can't prepare for addiction.,
7091,"Despite the great lengths we go through to make it seem safe and as close as possible to home, one’s mind is never too far from the dangers that the privilege of being an interplanetary pioneer carries. We all find our own ways to cope with this pressure.  <ColonistName(colonist)> finds it in the bottle.

<hint>The Founder <ColonistName(colonist)> has the <em>Alcoholic</em> Trait.","Despite the great lengths we go through to make it seem safe and as close as possible to home, one’s mind is never too far from the dangers that the privilege of being an interplanetary pioneer carries. We all find our own ways to cope with this pressure.  <ColonistName(colonist)> finds it in the bottle.

<hint>創始者 <ColonistName(colonist)> 得到了 <em>酒鬼</em> 性格"
7093,Alcohol is not the answer.,藉酒消愁不是個辦法
7442,"In Space, No One Can Hear you Whine",在太空，沒有人可以聽到你在碎碎唸
7444,The Founders are supposed to be the pillars of the future Colony – destined to be remembered for generations.,創始者們在殖民的歷史上，絕對值得留下一座雕下紀念他們的勇氣與精神
7443,"For they are meant to tread and live where no man has ever lived before – in an environment not meant for man to live in to begin with. This is why it came as a shock to us all when <ColonistName(colonist)> turned out to be such a whiner!

<hint>The Founder <ColonistName(colonist)> has the <em>Whiner</em> Trait. ","For they are meant to tread and live where no man has ever lived before – in an environment not meant for man to live in to begin with. This is why it came as a shock to us all when <ColonistName(colonist)> turned out to be such a whiner!

<hint>創始者 <ColonistName(colonist)>  養成了 <em>愛發牢騷</em> 性格"
7445,Oh boy...,喔...拜託
7094,Courage Has Layers,沒關係、那只是勇敢的另一種表現
